SNO,inst_code,        inst_name,DIST,"branch_
code","OC_BO
     YS","OC_GIR
LS","SC_BO
     YS","SC_GIR
LS","ST_BOY
S","ST_GIR
      LS","BCA_B
OYS","BCA_GI
RLS","BCB_B
OYS","BCB_GI
RLS","BCC_B
OYS","BCC_GI
RLS","BCD_B
OYS","BCD_GI
RLS","BCE_B
OYS","BCE_GI
     RLS","OC_EWS_B
OYS","OC_EWS_GI
RLS"
840,LIET,"LENDI INST OF ENGG AND
TECHNOLOGY",VZM,CIT,32312,32312,172286,172286,32312,32332,68302,69796,51073,58553,32312,32312,36279,36279,66930,66930,39854,39725
841,LIET,"LENDI INST OF ENGG AND
TECHNOLOGY",VZM,CSE,13904,16633,89044,90761,166057,166057,44727,44727,30699,63797,63820,97201,26700,28301,156439,159717,25947,24132
842,LIET,"LENDI INST OF ENGG AND
TECHNOLOGY",VZM,CSS,27085,27085,123058,123058,35262,35262,57772,75326,55236,70920,27085,27085,38486,38486,74763,84089,46272,38637
843,LIET,"LENDI INST OF ENGG AND
TECHNOLOGY",VZM,ECE,31597,40638,173333,173333,145462,145462,60044,75318,62287,74524,37470,40638,43573,45545,117465,117465,47949,53958
844,LIET,"LENDI INST OF ENGG AND
TECHNOLOGY",VZM,EEE,75773,75773,77008,79526,75773,79705,95438,104206,131699,131699,75773,75773,78637,85060,105196,108434,149954,92863
845,LIET,"LENDI INST OF ENGG AND
TECHNOLOGY",VZM,MEC,112938,139374,135703,152976,146337,146337,138413,168998,168927,168927,112938,142694,138295,168247,154313,167893,149059,141370
846,MHRJ,MAHARAJAHS COLLEGE PHARMACY,VZM,PHM,133718,133718,133718,133718,133718,133718,133718,133718,133718,133718,133718,133718,133718,133718,133718,133718,,
847,MRCL,"MIRACLE EDNL SOC GROUP OF
INSTNS",VZM,AID,104691,115641,170107,170107,104691,127792,132995,132995,136301,144490,104691,115641,115086,133243,111946,115641,101746,103837
848,MRCL,"MIRACLE EDNL SOC GROUP OF
INSTNS",VZM,CIV,169131,169163,169131,169163,169131,169163,169131,169163,169169,169169,,,169131,169163,169163,169163,,
849,MRCL,"MIRACLE EDNL SOC GROUP OF
INSTNS",VZM,CSE,78416,78416,169340,169340,111693,111693,121194,121194,156414,158391,93032,93032,111214,111214,139132,139132,147520,132087
850,MRCL,"MIRACLE EDNL SOC GROUP OF
INSTNS",VZM,ECE,107204,107204,124724,127151,107204,107204,152976,168563,134422,155069,107204,107204,128311,128311,161218,161218,166226,167454
851,MRCL,"MIRACLE EDNL SOC GROUP OF
INSTNS",VZM,EEE,169131,169131,173540,173540,173554,173554,169131,169131,169131,169131,,169131,169131,169131,169163,169163,,152692
852,MRCL,"MIRACLE EDNL SOC GROUP OF
INSTNS",VZM,MEC,132208,132208,171196,171196,136047,136047,167805,167805,132208,132208,132208,132208,155856,155856,132208,132208,,
853,MVRG,M V G R COLLEGE OF ENGINEERNG,VZM,CHE,88353,88353,106147,134252,107618,107618,109294,160835,119540,133248,88353,88353,88353,108527,88353,166277,,83224
854,MVRG,M V G R COLLEGE OF ENGINEERNG,VZM,CIC,17820,20408,25743,72232,28148,165488,43645,43645,33092,46566,26549,26549,28125,28125,98478,135406,21698,59103
855,MVRG,M V G R COLLEGE OF ENGINEERNG,VZM,CIT,18648,26885,144084,164949,173243,173243,27133,32447,45301,49839,18648,26885,30289,30289,40479,40479,23224,22808
856,MVRG,M V G R COLLEGE OF ENGINEERNG,VZM,CIV,72321,72321,163359,163359,83398,83398,85763,158025,147486,167371,72321,72321,72321,93785,72321,164201,148799,164906
857,MVRG,M V G R COLLEGE OF ENGINEERNG,VZM,CSD,169131,169131,169131,169131,169131,169131,169131,169131,169131,169131,,169131,169131,169131,169131,169131,19217,19465
858,MVRG,M V G R COLLEGE OF ENGINEERNG,VZM,CSE,13201,13536,55776,55776,63592,105496,15947,15947,16962,18714,18299,18299,14907,14907,33297,42078,13413,17118
859,MVRG,M V G R COLLEGE OF ENGINEERNG,VZM,CSM,13119,13119,139840,139840,100790,100790,20398,20398,26813,26813,13119,140896,20852,20852,13119,13119,17191,40891
860,MVRG,M V G R COLLEGE OF ENGINEERNG,VZM,ECE,11898,16966,107045,107045,148742,169342,36779,47718,46799,48398,11898,16966,28105,29358,135905,135905,54226,39725
861,MVRG,M V G R COLLEGE OF ENGINEERNG,VZM,EEE,169131,169131,169338,169338,172544,172544,169131,169131,169131,169131,169131,169131,169131,169131,169131,169131,73416,80935
862,MVRG,M V G R COLLEGE OF ENGINEERNG,VZM,INF,19657,19657,116819,123417,99824,167185,36570,36570,36413,55653,32927,32927,31651,31843,55848,55848,36944,57717
863,MVRG,M V G R COLLEGE OF ENGINEERNG,VZM,MEC,59204,112254,166226,166226,59204,114095,107959,158364,156618,156618,59204,112254,64997,115787,106312,155828,153588,135406
864,SGVP,"SATYA INST OF TECHNOLOGY AND
MGMT",VZM,AID,33079,33079,169385,170850,66100,66100,96289,108518,158540,158540,82801,82801,84627,84627,33079,112408,109024,91143
865,SGVP,"SATYA INST OF TECHNOLOGY AND
MGMT",VZM,CIV,143940,143940,161074,161074,143940,143940,148680,148680,157332,165721,143940,143940,155676,155676,143940,143940,,
866,SGVP,"SATYA INST OF TECHNOLOGY AND
MGMT",VZM,CSE,57496,57496,167541,167541,147074,168846,94741,97632,88767,151685,57496,57496,57496,63686,89546,112168,83040,84137
867,SGVP,"SATYA INST OF TECHNOLOGY AND
MGMT",VZM,ECE,69407,69407,98627,172502,74811,87748,97315,125236,115544,115544,69407,71928,81711,88291,118844,118844,128491,137571
868,SGVP,"SATYA INST OF TECHNOLOGY AND
MGMT",VZM,EEE,133075,133075,133935,141573,134364,134364,156288,156288,165625,165625,133075,133075,146650,146650,133075,133075,92928,
869,SGVP,"SATYA INST OF TECHNOLOGY AND
MGMT",VZM,MEC,100444,149378,159695,159695,128003,149378,132794,149618,160942,168784,156344,156344,163415,166371,159357,159357,135809,
870,BVRM,"BHIMAVARAM INST. OF ENGG. AND
TECHNOLOGY",WG,CSE,84280,142420,171914,173080,149256,149256,161392,161392,151910,151910,134572,142420,136450,152579,155720,155720,119154,156032
871,BVRM,"BHIMAVARAM INST. OF ENGG. AND
TECHNOLOGY",WG,CSM,156632,156632,158561,161171,156632,162387,167628,167628,161171,161171,156632,156632,162113,162113,156632,156632,168526,134804
872,BVRM,"BHIMAVARAM INST. OF ENGG. AND
TECHNOLOGY",WG,ECE,169131,169131,169131,169131,173554,173554,169131,169131,169131,169131,,169131,169131,169131,169163,169163,153412,
873,CRRE,SIR C R R COLLEGE OF ENGINEERING,WG,AID,37405,47063,150246,155044,164865,172787,60031,60031,98161,143436,37405,47063,55198,62942,48312,48312,47962,35730
874,CRRE,SIR C R R COLLEGE OF ENGINEERING,WG,CIV,110892,154806,171534,171534,110892,154806,110892,154806,110892,154806,110892,154806,163996,163996,110892,154806,,142692
875,CRRE,SIR C R R COLLEGE OF ENGINEERING,WG,CSE,28497,28497,71446,71446,129486,146728,48745,49271,57405,70107,47580,47580,37086,39121,73249,87138,38400,47226
876,CRRE,SIR C R R COLLEGE OF ENGINEERING,WG,CSM,35531,47889,147922,147922,152636,152636,120400,120400,49758,49758,153866,153866,36253,85341,91595,91595,45518,30542
877,CRRE,SIR C R R COLLEGE OF ENGINEERING,WG,ECE,46070,61558,172208,172208,172228,172228,140473,140473,92604,121502,62994,65655,69023,75408,152592,152592,91175,98548
878,CRRE,SIR C R R COLLEGE OF ENGINEERING,WG,EEE,153502,153502,172531,172915,153502,153502,153502,167079,153502,160322,153502,153502,153502,161402,153502,153502,159407,153133
879,CRRE,SIR C R R COLLEGE OF ENGINEERING,WG,INF,42346,43060,122676,146728,142020,149461,75583,94146,102970,102970,42346,43060,56443,62431,139676,139676,53921,54241
880,CRRE,SIR C R R COLLEGE OF ENGINEERING,WG,MEC,115641,115641,172693,172693,115641,160843,115641,115641,129252,129252,163415,163415,164243,164243,115641,115641,80283,
881,CRRP,"SIR C.R.REDDY COLLEGE OF
PHARMACY",WG,PHM,118813,118813,118813,118813,118813,118813,118813,118813,118813,118813,118813,118813,118813,118813,118813,118813,,
882,DNRE,DNR COLLEGE OF ENGG AND TECH,WG,AID,138301,138301,141311,141311,140685,140685,167526,167526,142091,167095,138301,138301,143509,143509,163444,163444,148308,129637
883,DNRE,DNR COLLEGE OF ENGG AND TECH,WG,CIV,63617,63617,163831,163831,63617,63617,63617,63617,63617,160931,63617,63617,63617,63617,63617,148371,,
884,DNRE,DNR COLLEGE OF ENGG AND TECH,WG,CSE,93853,121779,169333,169722,172110,172110,102310,161146,113734,146352,93853,121779,120063,121779,118094,121779,129952,127632
885,DNRE,DNR COLLEGE OF ENGG AND TECH,WG,CSM,132949,132949,136155,150553,142551,142551,156891,156891,162203,165954,132949,132949,153014,153014,166027,166027,134435,118965
886,DNRE,DNR COLLEGE OF ENGG AND TECH,WG,ECE,119526,164719,168784,168784,150900,164719,159845,164719,159283,164719,125569,164719,163311,165344,163464,164719,130976,130966
887,DNRE,DNR COLLEGE OF ENGG AND TECH,WG,EEE,169131,169163,169131,169163,169131,169163,169131,169163,169169,169169,,,169142,169163,169163,169163,,
888,DNRE,DNR COLLEGE OF ENGG AND TECH,WG,MEC,119201,119201,119201,119201,119201,119201,119201,119201,119201,119201,119201,119201,119201,152886,119201,119201,,
889,ELRU,"ELURU COLLEGE OF ENGG AND
TECHNOLOGY",WG,AID,57772,57772,171926,171926,96285,96285,106560,147635,159185,159185,57772,57772,123577,123577,152953,156195,117265,88957
890,ELRU,"ELURU COLLEGE OF ENGG AND
TECHNOLOGY",WG,CSD,112567,112567,172507,172507,114268,114268,158007,160496,144948,144948,112567,112567,135484,135484,168827,168827,116323,116078
891,ELRU,"ELURU COLLEGE OF ENGG AND
TECHNOLOGY",WG,CSE,71483,71483,172746,172746,169464,171298,128499,128499,111150,111150,71483,71483,92219,92219,145894,145894,90376,95827
892,ELRU,"ELURU COLLEGE OF ENGG AND
TECHNOLOGY",WG,ECE,126648,126648,172983,172983,136688,136688,168943,168943,163110,163110,165021,165021,144902,146102,160973,160973,153069,150704
893,ELRU,"ELURU COLLEGE OF ENGG AND
TECHNOLOGY",WG,EEE,150246,150246,152915,152915,150246,150246,165950,166011,150246,150246,150246,150246,150246,160896,150246,150246,,
894,ELRU,"ELURU COLLEGE OF ENGG AND
TECHNOLOGY",WG,MEC,165301,165301,165301,165301,165301,165301,165301,165301,165301,165301,165301,165301,165301,165301,165301,165301,,
895,HITE,"HELAPURI INST OF TECH AND
SCIENCE",WG,CIV,169131,169131,173540,173540,173554,173554,169163,169163,169169,169169,,169131,169142,169142,169163,169163,,
896,HITE,"HELAPURI INST OF TECH AND
SCIENCE",WG,CSE,130263,130263,169980,169980,160353,172574,170924,170924,172741,172741,130263,130263,173515,173515,145767,168886,125726,
897,HITE,"HELAPURI INST OF TECH AND
SCIENCE",WG,ECE,104533,104533,172948,172948,173344,173344,135356,135356,121161,121161,104533,104533,104533,104533,171766,171766,,
898,HITE,"HELAPURI INST OF TECH AND
SCIENCE",WG,MEC,87899,87899,87899,173152,87899,87899,87899,87899,87899,87899,87899,87899,87899,87899,87899,87899,,
899,NOVA,"NOVA COLLEGE OF ENGG. AND
TECHNOLOGY",WG,CSE,169131,169131,173540,173540,173554,173554,169163,169163,169169,169169,,169131,169142,169142,169163,169163,,
900,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",WG,AID,37942,37942,125910,125910,135136,135136,60838,60838,57775,74893,37942,87450,82144,82144,90986,90986,45069,40697
901,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",WG,CIV,145606,145606,146402,160732,145606,145606,167758,167758,155499,164516,145606,145606,158666,158666,145606,155008,142200,155810
902,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",WG,CSC,50795,54561,168976,169677,172159,173522,143302,143302,76129,77229,50795,54561,69909,69909,96148,96148,61257,72615
903,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",WG,CSE,37260,39357,108192,108192,150447,150447,54399,54399,68572,70028,114268,114268,67063,67063,92424,111284,56390,52678
904,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",WG,CSM,47015,47015,145812,170568,166331,166331,106854,106854,77020,77079,153949,153949,67886,67886,103877,129547,61954,56795
905,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",WG,CSO,61901,65827,78499,171431,68625,68625,89304,124592,85199,88273,61901,65827,74646,74646,102358,102358,58093,62858
906,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",WG,ECE,76262,79706,172826,172826,146874,146874,116840,116840,106791,106791,76262,150729,78302,87235,118917,151703,84038,82535
907,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",WG,EEE,97730,110630,170041,171563,106800,110630,137221,163444,131721,140254,102788,110630,105699,110630,97730,144885,167749,108641
908,RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",WG,MEC,169131,169131,169131,169131,169131,169131,169131,169131,169131,169131,,169131,169131,169131,169131,169131,166061,
909,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",WG,AIM,49241,49241,170242,170242,53273,53273,132875,132875,91809,91809,49241,49241,55769,68354,69105,69105,35558,65050
910,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",WG,CIC,64778,64778,64778,67861,64778,67919,166262,166262,93591,107888,64778,64778,82398,92415,162364,162364,66355,61034
911,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",WG,CIV,142631,142631,148007,148007,142631,142631,142631,142631,147760,147760,142631,142631,142631,159377,142631,151577,133189,132883
912,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",WG,CSD,52103,60526,160374,160374,56074,60526,58877,61619,77598,77598,52103,60526,57280,78990,137357,137357,58005,37957
913,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",WG,CSE,26807,27808,88663,116002,99703,105320,60024,60483,45069,61248,104696,104696,40441,40441,65127,94197,32868,28516
914,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",WG,CSM,50046,56329,50386,56329,51521,56329,84089,117030,77013,77284,50046,74802,51073,75365,97358,97358,58279,56474
915,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",WG,CST,41640,41640,171839,171839,41640,41640,95176,95176,76754,98106,41640,41640,56939,56939,104267,104267,41034,50320
916,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",WG,ECE,59150,60377,172295,172295,149299,149299,85808,117015,88485,97069,65902,66893,89405,89405,166661,166661,59083,70610
917,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",WG,ECT,76716,76716,170305,170305,78302,78302,111962,149856,102277,109831,76716,76716,94887,107805,85494,85494,79590,72964
918,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",WG,EEE,117131,117131,117131,117131,117131,117131,168132,168132,169099,169099,147805,147805,157817,157817,161789,161789,118750,97268
919,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",WG,INF,32618,47752,157484,157484,32618,170393,91658,91658,66548,69699,32618,47752,62053,62053,123216,123216,39556,69365
920,SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",WG,MEC,147000,147000,157053,157053,152746,152746,167435,167435,166528,166528,147000,147000,147000,147000,147000,147000,114014,
921,SCPB,SRI VISHNU COLLEGE OF PHARMACY,WG,PHD,125997,125997,125997,125997,125997,125997,125997,125997,125997,125997,125997,125997,125997,125997,125997,125997,,
922,SCPB,SRI VISHNU COLLEGE OF PHARMACY,WG,PHM,169131,169131,173540,173540,173554,173554,169163,169163,169169,169169,,169131,169142,169142,169163,169163,,
923,SRKR,S R K R ENGINEERING COLLEGE,WG,AID,13237,19938,49455,119686,64290,114584,30068,63257,19073,19938,13237,29388,30311,30311,29666,115235,19304,15415
924,SRKR,S R K R ENGINEERING COLLEGE,WG,AIM,15634,17450,55665,110765,111157,111157,34562,34562,18275,26451,15634,17450,22637,22637,38025,105543,19419,15773
925,SRKR,S R K R ENGINEERING COLLEGE,WG,CIC,18439,20776,78917,120527,18928,134696,46249,46249,23396,35047,18439,20776,18439,22009,43010,43010,20271,21580
926,SRKR,S R K R ENGINEERING COLLEGE,WG,CIV,108029,108029,172301,172301,112086,143702,144730,144730,139616,139616,159326,166612,108029,166086,154741,156157,117627,87741
927,SRKR,S R K R ENGINEERING COLLEGE,WG,CSB,21382,21382,81088,81088,85169,116592,38552,54868,31902,37041,21382,21382,36214,36214,43969,43969,25027,26484
928,SRKR,S R K R ENGINEERING COLLEGE,WG,CSE,9017,10698,28212,30805,97437,100535,9912,13511,9502,13226,9017,25258,9017,10698,17715,20622,9752,7771
929,SRKR,S R K R ENGINEERING COLLEGE,WG,CSG,16439,20269,94989,132556,108495,139011,58185,58185,33238,38073,69253,69253,22670,22670,54140,54140,27466,29299
930,SRKR,S R K R ENGINEERING COLLEGE,WG,ECE,21598,21598,69725,72615,171208,171208,41129,74834,33556,33556,21598,65743,36123,45144,61870,61870,27170,20415
931,SRKR,S R K R ENGINEERING COLLEGE,WG,EEE,49497,49497,125481,171844,149378,170368,114113,114113,72775,87336,52148,52148,53559,53559,115994,152010,54142,31306
932,SRKR,S R K R ENGINEERING COLLEGE,WG,INF,16181,16181,66882,66882,170169,170169,31295,31295,22828,22828,37317,37317,30603,30603,49565,56700,18363,14002
933,SRKR,S R K R ENGINEERING COLLEGE,WG,MEC,86476,123893,170063,170928,86476,149095,159144,169045,138131,156314,89327,123893,98025,167082,161961,167362,102750,129723
934,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,AID,68024,75190,162773,162773,72767,75190,106134,106134,93352,95586,68024,113308,104190,111067,96321,96321,63737,73698
935,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,AIM,73628,73628,120284,165884,73857,135290,142219,142219,94534,94534,96024,96024,77819,109116,73628,167164,72643,73765
936,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,CIV,144054,144054,162968,162968,159249,165344,165448,168563,168396,168396,144054,144054,149181,149181,144054,144054,145985,112149
937,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,CSC,71397,71397,168976,168976,164429,164429,111849,152810,90531,115641,71397,71397,108709,113596,113706,113706,54844,60068
938,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,CSD,62336,62825,133243,159987,64711,64711,167749,167749,84551,84551,75401,75401,69208,69208,151860,151860,65304,70028
939,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,CSE,43991,48448,140039,140039,152123,152123,78718,78718,56630,56630,44276,128003,60202,69408,152425,152425,40942,39768
940,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,CSEB,86573,86573,89902,89902,90409,90409,153616,153616,116660,116660,86573,86573,111293,157283,128553,128553,85523,68461
941,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,ECE,87073,92928,170286,170938,169814,169814,162989,162989,103977,104443,135240,135240,128677,128677,160067,167020,92389,88377
942,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,EEE,132704,148202,132704,148202,132704,148202,157729,167232,160363,160363,132704,148202,145235,148202,142814,148202,152380,95903
943,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,INF,58235,58235,171888,171888,58235,58235,98359,140788,71428,71428,58235,58235,69355,124608,75816,164154,62330,48651
944,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,MEC,158000,158000,164406,164406,165344,165344,167919,167919,165255,165255,169131,169131,158000,158000,158000,161262,145977,149811
945,SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",WG,RBT,105320,105320,105320,131136,105320,129743,166167,166167,131784,131784,105320,105320,160558,160558,105320,105320,126154,145797
946,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,CAD,,9686,,156333,,153965,,37090,,20622,,25681,,13554,,123158,,9880
947,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,CIV,,86113,,165738,,119266,,109588,,132664,,,,156989,,133148,,139321
948,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,CSC,,13506,,123350,,139388,,53381,,26097,,,,19359,,73327,,11089
949,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,CSE,,6223,,24878,,71899,,11819,,7438,,6359,,7332,,15813,,6289
950,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,CSM,,13501,,73937,,93101,,24823,,17275,,74565,,17089,,58508,,14604
951,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,ECE,,19795,,86291,,169456,,46622,,30343,,21414,,27238,,61853,,21621
952,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,EEE,,45706,,170796,,45706,,70684,,53065,,,,49964,,144301,,48521
953,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,INF,,15135,,64018,,146808,,26678,,20176,,52678,,19676,,39544,,16833
954,VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",WG,MEC,,50483,,156596,,89159,,136660,,139355,,,,112802,,168160,,116285
955,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",WG,CAD,12091,16013,52080,53286,165839,165839,33184,51646,18771,18771,12091,16013,12091,16013,25568,25568,16692,19926
956,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",WG,CIV,84304,84400,173076,173076,112067,129815,113225,113225,142489,147264,133310,133310,117872,133635,116186,116186,118453,81811
957,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",WG,CSB,14963,22552,67787,109460,76671,122624,32758,39076,37643,37643,74715,74715,29442,29442,42102,42102,18658,22666
958,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",WG,CSE,8396,11157,20711,30069,57921,135555,12304,13290,11604,12627,15903,15903,8396,11157,14566,21661,10933,11593
959,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",WG,CSM,14784,14784,41638,82345,166824,166824,26453,26453,18856,20189,14784,14784,16683,18610,24994,83536,16016,9333
960,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",WG,ECE,23845,30410,74203,114232,159165,171459,48883,50428,35143,35203,46193,127148,29883,37162,78392,82982,29113,33925
961,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",WG,EEE,49485,50829,143847,172531,164273,164273,75990,75990,76247,76247,49485,50829,62514,62514,92837,92837,58634,88812
962,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",WG,INF,17346,20291,61328,115035,170141,170141,41715,47071,25061,25061,33816,33816,18336,26351,32052,76501,20083,22017
963,VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",WG,MEC,50341,92075,64076,169724,81852,165577,104330,115324,122564,134094,50341,100092,112802,112802,130102,130102,61022,89985
